0, 0, -3.9930176734924316, -4.471554756164551
1, 0, -3.667226552963257, -4.111536979675293
2, 0, -3.3391311168670654, -3.7547686100006104
3, 0, -3.011314630508423, -3.3979194164276123
4, 0, -2.74273943901062, -3.0240519046783447
5, 0, -2.4991090297698975, -2.6430184841156006
6, 0, -1.969977855682373, -2.2765281200408936
7, 0, -1.4117200374603271, -1.9096392393112183
8, 0, -0.8534588813781738, -1.5427547693252563
9, 0, -0.2951880097389221, -1.1758650541305542
10, 0, 0.2631072700023651, -0.8089670538902283
11, 0, 0.7974451780319214, -0.47156238555908203
12, 0, 1.2670719623565674, -0.21366283297538757
13, 0, 1.7070436477661133, 0.08049996942281723
14, 0, 1.9499783515930176, 0.5181134939193726
15, 0, 2.190340042114258, 0.9565503597259521
16, 0, 2.430701732635498, 1.3949899673461914
17, 0, 2.6710634231567383, 1.8334298133850098
18, 0, 2.9114251136779785, 2.271869659423828
19, 0, 3.1517868041992188, 2.7103095054626465
20, 0, 3.392148494720459, 3.148749351501465
21, 0, 3.632510185241699, 3.587189197540283
0, 1, 1.1437819004058838, 5.6117753982543945
1, 1, 1.0574432611465454, 5.144124507904053
2, 1, 0.9912495017051697, 4.699415683746338
3, 1, 0.9290457963943481, 4.2617902755737305
4, 1, 0.8658820986747742, 3.824899673461914
5, 1, 0.8062593340873718, 3.3887946605682373
6, 1, 0.7914089560508728, 3.0163328647613525
7, 1, 0.7595815658569336, 2.658247470855713
8, 1, 0.7274926900863647, 2.29996395111084
9, 1, 0.6954075694084167, 1.9416804313659668
10, 1, 0.6633327603340149, 1.5833892822265625
11, 1, 0.6312828660011292, 1.225063443183899
12, 1, 0.5992394089698792, 0.8667274117469788
13, 1, 0.5780921578407288, 0.4881526827812195
14, 1, 0.5735830068588257, 0.0786721408367157
15, 1, 0.4972563683986664, -0.36799997091293335
16, 1, 0.35191789269447327, -0.8464106917381287
17, 1, 0.20657919347286224, -1.3248213529586792
18, 1, 0.061239976435899734, -1.8032320737838745
19, 1, -0.08409911394119263, -2.2816426753997803
20, 1, -0.22943833470344543, -2.7600533962249756
21, 1, -0.3747769296169281, -3.238464117050171
22, 1, -0.5201161503791809, -3.716874837875366
23, 1, -0.6654561161994934, -4.195285320281982
24, 1, -0.8107960820198059, -4.673696041107178
0, 2, 3.970442295074463, -3.561099052429199
1, 2, 3.6712570190429688, -3.277776002883911
2, 2, 3.3986964225769043, -2.999511241912842
3, 2, 3.132561206817627, -2.7262661457061768
4, 2, 2.841947555541992, -2.497366189956665
5, 2, 2.537623882293701, -2.293156385421753
6, 2, 2.241157293319702, -2.1879987716674805
7, 2, 1.9555201530456543, -2.0912938117980957
8, 2, 1.6757020950317383, -1.9928088188171387
9, 2, 1.3974425792694092, -1.8938233852386475
10, 2, 1.1191880702972412, -1.7948379516601562
11, 2, 0.827808141708374, -1.671459674835205
12, 2, 0.4276335835456848, -1.345995306968689
13, 2, 0.022769702598452568, -1.0118211507797241
14, 2, -0.3827780485153198, -0.676376223564148
15, 2, -0.7400927543640137, -0.3123171329498291
16, 2, -1.06355881690979, 0.06895676255226135
17, 2, -1.3870272636413574, 0.4502309262752533
18, 2, -1.7104957103729248, 0.8315041661262512
19, 2, -2.0339627265930176, 1.2127772569656372
20, 2, -2.3574252128601074, 1.5940502882003784
21, 2, -2.6808876991271973, 1.9753233194351196
22, 2, -3.004350185394287, 2.3566012382507324
23, 2, -3.327812671661377, 2.7378690242767334
0, 3, 5.13118314743042, 1.0296083688735962
1, 3, 4.610435485839844, 0.90937340259552
2, 3, 4.120471000671387, 0.7909798622131348
3, 3, 3.639136791229248, 0.6743931770324707
4, 3, 3.1578054428100586, 0.5578064918518066
5, 3, 2.6768581867218018, 0.4422771632671356
6, 3, 2.181946277618408, 0.43938004970550537
7, 3, 1.6835590600967407, 0.4385187327861786
8, 3, 1.1851344108581543, 0.43755319714546204
9, 3, 0.6867108345031738, 0.43658730387687683
10, 3, 0.18828774988651276, 0.4356202185153961
11, 3, -0.301943838596344, 0.349761426448822
12, 3, -0.7837877869606018, 0.21624404191970825
