0, 0, 0.49351176619529724, -4.767769813537598
1, 0, 0.48477810621261597, -4.528263092041016
2, 0, 0.474728524684906, -4.291912078857422
3, 0, 0.4650386869907379, -4.060277462005615
4, 0, 0.4599432349205017, -3.8331985473632812
5, 0, 0.46521836519241333, -3.5860354900360107
6, 0, 0.4488541781902313, -3.3372514247894287
7, 0, 0.41748765110969543, -3.0893537998199463
8, 0, 0.38612550497055054, -2.841583013534546
9, 0, 0.3544488549232483, -2.5931365489959717
10, 0, 0.32246890664100647, -2.350785255432129
11, 0, 0.29089581966400146, -2.120084762573242
12, 0, 0.2596833109855652, -1.8997052907943726
13, 0, 0.22879262268543243, -1.688538670539856
14, 0, 0.19819140434265137, -1.4856603145599365
15, 0, 0.167852520942688, -1.2902921438217163
16, 0, 0.13775241374969482, -1.101757526397705
17, 0, 0.10787000507116318, -0.9194517731666565
18, 0, 0.07832834124565125, -0.7428556084632874
19, 0, 0.07027875632047653, -0.561319887638092
20, 0, 0.08561203628778458, -0.3816750943660736
21, 0, 0.1065731793642044, -0.20321963727474213
22, 0, 0.12771351635456085, -0.024802230298519135
23, 0, 0.14903624355793, 0.15357662737369537
24, 0, 0.17054487764835358, 0.33191627264022827
25, 0, 0.19224289059638977, 0.5102159380912781
26, 0, 0.2141340672969818, 0.6884748339653015
27, 0, 0.23622234165668488, 0.8666921854019165
28, 0, 0.25851184129714966, 1.0448670387268066
29, 0, 0.2810070812702179, 1.2229984998703003
30, 0, 0.3037126064300537, 1.4010854959487915
31, 0, 0.3266332745552063, 1.5791269540786743
32, 0, 0.35426896810531616, 1.7616077661514282
33, 0, 0.3917655050754547, 1.9597078561782837
34, 0, 0.4316578507423401, 2.188103437423706
35, 0, 0.4685458540916443, 2.4352872371673584
36, 0, 0.5054104924201965, 2.6825571060180664
37, 0, 0.5422744750976562, 2.9298269748687744
38, 0, 0.579138457775116, 3.1770968437194824
39, 0, 0.6160024404525757, 3.4243667125701904
0, 1, -5.770238876342773, -2.9410550594329834
1, 1, -5.527695655822754, -2.880449056625366
2, 1, -5.285152435302734, -2.819843053817749
3, 1, -5.042609214782715, -2.759237051010132
4, 1, -4.800065994262695, -2.6986310482025146
5, 1, -4.557522773742676, -2.6380250453948975
6, 1, -4.314979553222656, -2.5774190425872803
7, 1, -4.072436332702637, -2.516813039779663
8, 1, -3.829893112182617, -2.456207036972046
9, 1, -3.5873498916625977, -2.3956010341644287
10, 1, -3.344806671142578, -2.3349950313568115
